employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,avg_training_score
14750,Technology,region_8,Bachelor's,f,other,1,32,5,4,76
5589,Technology,region_13,Master's & above,f,sourcing,1,33,2,8,80
41324,Analytics,region_31,Bachelor's,m,other,1,27,4,3,86
64688,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,28,1,4,52
67440,Operations,region_13,Bachelor's,f,other,1,26,3,2,58
16402,Sales & Marketing,region_19,Master's & above,m,other,1,38,4,8,51
50540,Procurement,region_6,Bachelor's,m,sourcing,2,27,1,3,67
6560,Analytics,region_13,Bachelor's,m,other,2,24,3,1,80
59082,HR,region_11,Bachelor's,m,sourcing,1,45,3,15,55
32057,Legal,region_27,Bachelor's,m,other,1,30,3,7,60
47427,Finance,region_28,Master's & above,f,other,1,32,5,8,59
55562,Technology,region_6,Bachelor's,f,other,1,31,3,5,82
14297,Operations,region_7,Bachelor's,m,other,1,36,3,7,61
57405,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,35,5,9,48
23271,Finance,region_4,Master's & above,m,other,1,38,4,4,72
3765,Operations,region_28,Master's & above,m,sourcing,1,37,4,13,56
48680,Analytics,region_28,Master's & above,m,other,1,31,4,2,82
77948,Finance,region_32,Bachelor's,m,other,2,32,5,7,60
24785,HR,region_11,Bachelor's,f,other,1,27,3,5,50
39777,Procurement,region_15,Bachelor's,f,sourcing,1,39,4,9,67
7790,Sales & Marketing,region_6,Bachelor's,m,other,1,26,4,3,51
69549,Sales & Marketing,region_10,Master's & above,m,sourcing,1,32,4,4,48
7943,Sales & Marketing,region_21,Bachelor's,m,sourcing,2,44,3,7,45
46946,HR,region_2,Bachelor's,m,sourcing,1,48,3,8,46
2591,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,37,4,4,54
41968,Sales & Marketing,region_2,,f,sourcing,1,26,,1,47
35447,Technology,region_21,Bachelor's,m,other,1,34,3,3,80
40139,Technology,region_13,Master's & above,f,other,1,30,,1,76
72511,Analytics,region_4,Bachelor's,m,sourcing,1,32,3,5,85
60546,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,31,5,4,49
27766,Sales & Marketing,region_5,Master's & above,m,other,1,32,1,5,47
23831,Analytics,region_15,Bachelor's,m,sourcing,1,30,4,5,86
8842,Technology,region_4,Bachelor's,f,other,1,37,3,2,80
1200,Sales & Marketing,region_12,Bachelor's,m,other,1,34,4,7,50
28008,Procurement,region_26,Bachelor's,m,other,2,32,3,8,66
21423,Legal,region_22,Below Secondary,m,sourcing,1,26,5,3,60
13230,Sales & Marketing,region_31,Master's & above,m,other,1,35,4,9,46
17741,Procurement,region_7,Below Secondary,m,sourcing,2,24,3,3,73
26804,Operations,region_31,Bachelor's,m,other,1,36,5,10,58
69357,Sales & Marketing,region_7,Bachelor's,m,other,1,26,,1,45
27270,Analytics,region_17,Bachelor's,m,sourcing,1,32,3,4,87
51083,HR,region_7,Master's & above,f,other,1,35,5,3,51
56358,Procurement,region_2,Master's & above,m,sourcing,1,44,3,18,72
55079,Procurement,region_13,Master's & above,f,sourcing,1,33,5,5,66
20623,Sales & Marketing,region_16,Master's & above,f,other,1,33,4,8,53
54376,Sales & Marketing,region_10,Master's & above,m,other,1,37,5,9,54
65710,Analytics,region_26,Bachelor's,m,other,2,27,,1,84
3977,Analytics,region_19,Bachelor's,m,other,2,36,3,6,83
6741,Operations,region_8,Bachelor's,f,sourcing,1,31,4,6,60
71927,Sales & Marketing,region_27,Bachelor's,m,other,1,36,5,3,53
10822,Sales & Marketing,region_7,Master's & above,m,other,2,46,3,6,52
28488,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,31,5,3,48
16109,Technology,region_2,Bachelor's,m,other,1,26,2,2,75
29497,Technology,region_2,Master's & above,m,referred,1,47,3,8,79
18940,Procurement,region_7,Bachelor's,m,other,2,31,3,6,67
59574,Procurement,region_28,Master's & above,f,sourcing,2,33,1,3,69
29733,Operations,region_8,Master's & above,m,other,1,36,5,5,59
16662,Analytics,region_26,Master's & above,m,other,1,32,5,6,80
15367,R&D,region_2,Bachelor's,m,sourcing,1,33,4,4,83
2788,Finance,region_2,,m,other,1,44,3,15,58
25676,Sales & Marketing,region_7,Bachelor's,m,other,2,33,1,6,48
73763,Sales & Marketing,region_2,Bachelor's,m,other,1,46,3,6,51
69037,Operations,region_2,Bachelor's,m,sourcing,3,40,5,4,72
31473,Technology,region_2,Bachelor's,m,other,3,26,,1,77
58782,Sales & Marketing,region_2,Bachelor's,m,referred,1,40,5,6,50
58370,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,23,1,2,52
35065,Sales & Marketing,region_9,,m,other,1,30,1,4,52
22906,Operations,region_13,Bachelor's,f,other,1,33,3,2,55
63364,Legal,region_27,Bachelor's,m,sourcing,1,35,2,9,61
2645,Operations,region_22,Master's & above,m,sourcing,1,42,3,13,60
38781,Operations,region_7,Master's & above,m,other,2,45,5,6,61
12678,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,38,3,9,51
34218,Analytics,region_1,Bachelor's,m,other,1,27,,1,82
29731,Operations,region_32,Bachelor's,f,sourcing,1,40,5,15,60
6521,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,26,,1,46
44574,Sales & Marketing,region_19,Bachelor's,m,other,1,41,1,2,43
19274,Analytics,region_13,Bachelor's,m,sourcing,2,34,3,8,85
29940,Technology,region_7,Bachelor's,f,sourcing,1,36,1,7,80
43029,Operations,region_22,Master's & above,m,other,1,32,4,6,63
69882,Analytics,region_22,Master's & above,m,other,2,34,5,5,82
33840,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,27,3,2,53
54366,Analytics,region_22,,m,sourcing,1,23,3,1,88
31721,Analytics,region_2,Bachelor's,m,sourcing,5,26,,1,84
54298,Operations,region_19,Master's & above,m,sourcing,1,46,5,6,64
18400,Sales & Marketing,region_7,Bachelor's,m,other,2,29,1,2,50
77739,Analytics,region_3,Bachelor's,m,other,1,29,3,7,83
7832,HR,region_30,Bachelor's,f,other,1,25,,1,54
1216,Technology,region_26,Bachelor's,m,sourcing,1,28,1,3,84
389,Sales & Marketing,region_31,Bachelor's,m,other,1,32,2,5,51
1446,Procurement,region_2,Master's & above,m,other,1,43,4,7,69
36471,Sales & Marketing,region_5,Bachelor's,f,other,1,26,,1,51
9975,Sales & Marketing,region_28,Bachelor's,m,other,1,34,3,5,53
20521,Technology,region_2,Bachelor's,m,sourcing,1,55,4,5,74
41729,Operations,region_15,Bachelor's,f,other,1,30,3,4,58
39452,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,38,3,8,52
3197,Technology,region_2,Master's & above,f,sourcing,1,31,3,6,80
19571,Operations,region_7,Bachelor's,m,other,1,31,4,4,61
35130,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,26,5,2,51
45314,Sales & Marketing,region_7,Master's & above,m,sourcing,1,40,5,10,47
72757,Operations,region_15,Bachelor's,m,referred,1,33,3,9,54
68633,Technology,region_3,Bachelor's,m,sourcing,1,26,3,4,77
67509,Technology,region_33,Bachelor's,m,other,1,27,3,2,82
38288,Sales & Marketing,region_2,Master's & above,m,other,2,47,1,15,46
29519,Operations,region_30,Bachelor's,f,other,1,38,4,4,64
17601,Analytics,region_31,Bachelor's,m,sourcing,2,29,3,2,87
38443,Operations,region_19,Master's & above,m,sourcing,1,41,3,2,59
65620,Sales & Marketing,region_17,Bachelor's,m,other,1,27,3,4,48
48635,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,26,3,3,52
45454,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,28,4,3,50
23282,Analytics,region_22,Bachelor's,f,sourcing,1,29,5,4,82
25644,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,33,4,6,47
15081,Sales & Marketing,region_7,Master's & above,m,sourcing,1,37,2,3,50
77783,HR,region_2,Bachelor's,f,sourcing,1,28,2,7,49
63599,Sales & Marketing,region_2,Bachelor's,m,other,1,34,5,7,50
57682,Procurement,region_5,Bachelor's,f,other,1,28,3,3,68
7042,Operations,region_11,Bachelor's,m,sourcing,1,29,4,5,57
68777,Operations,region_22,Bachelor's,m,other,1,30,3,10,56
37972,Analytics,region_22,,m,sourcing,4,27,5,3,86
70505,Sales & Marketing,region_12,Bachelor's,m,other,1,29,1,2,48
10665,Sales & Marketing,region_2,Master's & above,m,sourcing,1,45,2,15,46
73985,Procurement,region_2,Master's & above,f,sourcing,2,54,3,10,73
77573,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,25,,1,49
60842,Sales & Marketing,region_22,Bachelor's,f,other,1,31,3,3,51
63544,Procurement,region_2,Master's & above,f,sourcing,1,50,3,19,72
75072,Operations,region_2,Bachelor's,m,sourcing,1,36,4,11,54
57312,Sales & Marketing,region_15,Master's & above,m,other,3,32,1,4,51
24287,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,38,3,3,52
72228,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,54,4,4,47
13454,Procurement,region_7,Master's & above,f,sourcing,1,34,4,3,74
56568,Sales & Marketing,region_22,Bachelor's,f,other,2,28,4,3,48
55258,Operations,region_2,Bachelor's,m,sourcing,1,41,5,2,59
61516,Operations,region_27,Master's & above,m,sourcing,1,43,3,16,60
18597,Sales & Marketing,region_29,Bachelor's,m,other,2,30,2,4,47
44787,Technology,region_4,Bachelor's,m,other,3,31,3,2,77
34972,Technology,region_2,Master's & above,f,sourcing,1,33,4,7,77
38813,Sales & Marketing,region_2,Bachelor's,f,other,1,55,4,3,53
49839,Analytics,region_7,Master's & above,m,sourcing,1,32,1,5,87
11769,Analytics,region_2,Master's & above,m,sourcing,2,48,5,6,82
48966,Procurement,region_7,Bachelor's,m,sourcing,1,29,5,4,69
38612,Operations,region_12,Bachelor's,f,other,2,30,3,4,60
36161,Sales & Marketing,region_2,,m,other,1,37,4,4,47
4162,Procurement,region_20,Bachelor's,m,other,1,33,3,6,69
11467,HR,region_2,Bachelor's,f,other,1,58,5,10,48
34594,Sales & Marketing,region_6,Bachelor's,m,other,1,36,3,8,48
29965,Sales & Marketing,region_30,Bachelor's,m,other,1,28,4,3,52
8201,Sales & Marketing,region_2,Master's & above,m,other,1,37,1,8,52
14133,Procurement,region_26,Bachelor's,f,other,2,30,,1,67
6882,Procurement,region_13,Master's & above,m,other,1,35,5,7,71
73731,Operations,region_22,Master's & above,f,sourcing,1,55,3,11,62
45598,Legal,region_2,Bachelor's,f,other,1,27,3,2,61
12687,HR,region_2,Bachelor's,f,other,1,43,4,6,46
54232,HR,region_2,Master's & above,m,other,2,53,4,12,51
21294,Operations,region_32,Master's & above,m,other,1,41,5,3,62
8016,Sales & Marketing,region_22,Bachelor's,m,other,6,27,,1,51
27370,Analytics,region_34,Bachelor's,m,sourcing,1,27,3,4,82
48495,Sales & Marketing,region_28,Master's & above,m,other,1,33,3,10,45
17184,Finance,region_2,,m,other,1,34,4,6,59
37287,Finance,region_2,Bachelor's,m,other,2,26,3,3,58
22948,Procurement,region_2,Bachelor's,m,sourcing,1,40,3,3,68
25625,Technology,region_7,Bachelor's,m,sourcing,1,25,,1,84
6225,Sales & Marketing,region_25,Master's & above,m,other,1,31,2,5,51
36502,Operations,region_13,Bachelor's,m,other,1,31,4,7,59
63395,R&D,region_22,Bachelor's,m,sourcing,2,28,,1,80
60025,Operations,region_2,Bachelor's,m,other,3,26,,1,60
3320,Finance,region_7,Bachelor's,m,other,1,27,,1,59
46622,Analytics,region_32,Bachelor's,m,sourcing,2,30,3,4,83
50349,Procurement,region_2,Bachelor's,f,other,1,32,4,7,90
20443,Sales & Marketing,region_31,,m,sourcing,1,23,,1,42
29633,Procurement,region_2,Bachelor's,m,other,1,47,3,6,71
10012,Legal,region_22,Bachelor's,m,sourcing,1,28,5,4,60
28828,Sales & Marketing,region_20,Master's & above,m,sourcing,1,30,3,7,46
18808,Sales & Marketing,region_16,Master's & above,m,sourcing,1,38,5,10,49
6567,Operations,region_16,Bachelor's,f,sourcing,1,29,4,5,60
9021,Technology,region_2,Bachelor's,m,sourcing,1,37,4,8,83
17117,Sales & Marketing,region_23,Bachelor's,m,other,1,33,5,5,47
55912,Sales & Marketing,region_15,,m,sourcing,1,39,5,10,51
16019,Sales & Marketing,region_22,Master's & above,f,other,1,40,1,10,52
71743,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,27,2,5,52
67929,Finance,region_7,Bachelor's,m,sourcing,1,25,3,2,62
40076,Sales & Marketing,region_2,,f,other,1,34,2,4,50
538,Sales & Marketing,region_29,Bachelor's,m,other,1,44,5,7,51
54731,Sales & Marketing,region_20,Bachelor's,m,other,1,37,3,3,47
68800,Operations,region_2,Bachelor's,f,other,1,33,4,6,62
66683,Sales & Marketing,region_20,Bachelor's,m,other,1,26,,1,51
44407,Operations,region_28,Master's & above,m,other,1,34,3,10,59
10566,Sales & Marketing,region_15,Bachelor's,m,other,1,37,5,2,51
52836,Operations,region_22,Bachelor's,m,other,1,49,5,17,60
11789,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,31,1,5,49
55334,Procurement,region_2,Bachelor's,f,sourcing,1,45,3,6,71
49263,Sales & Marketing,region_7,Bachelor's,f,other,1,37,1,5,53
12252,Technology,region_5,Bachelor's,m,sourcing,1,26,,1,81
49882,Sales & Marketing,region_2,Master's & above,m,sourcing,2,56,4,11,86
44337,Procurement,region_2,Below Secondary,f,other,2,21,,1,71
3479,Technology,region_16,Bachelor's,m,other,1,26,5,2,82
49625,Sales & Marketing,region_7,Master's & above,f,other,1,41,4,14,49
40943,Operations,region_22,Master's & above,m,other,1,55,3,4,58
30511,Operations,region_22,Bachelor's,m,other,3,40,5,10,60
73913,Operations,region_31,Master's & above,m,other,1,35,3,7,61
73519,Legal,region_16,Bachelor's,m,other,1,32,,1,63
22597,Sales & Marketing,region_20,Bachelor's,m,other,1,32,3,3,48
66549,Operations,region_2,Master's & above,f,other,1,36,2,8,59
3678,Sales & Marketing,region_4,Master's & above,f,other,2,34,3,3,52
76261,Operations,region_15,Bachelor's,m,other,1,29,1,5,59
4803,Analytics,region_32,Bachelor's,m,other,2,30,3,3,89
44097,Sales & Marketing,region_2,Master's & above,f,other,1,50,5,8,48
54264,Technology,region_24,Bachelor's,m,other,2,29,3,2,83
67309,Finance,region_22,Master's & above,m,sourcing,2,36,3,5,58
8893,Sales & Marketing,region_15,Master's & above,m,other,1,34,3,3,62
48550,Sales & Marketing,region_22,Bachelor's,m,other,1,47,2,5,46
41949,Sales & Marketing,region_26,Master's & above,m,sourcing,1,44,1,3,49
12353,Technology,region_7,Master's & above,f,sourcing,1,40,3,11,79
30158,Technology,region_13,Bachelor's,m,other,1,31,3,4,81
49203,Procurement,region_26,Bachelor's,m,sourcing,1,36,5,9,99
50518,Procurement,region_7,Master's & above,f,other,2,39,4,7,69
46064,Technology,region_31,Master's & above,m,other,1,34,3,10,80
6051,Legal,region_2,Bachelor's,m,other,1,41,2,9,62
18123,Finance,region_2,Master's & above,m,sourcing,1,34,4,7,60
62917,Procurement,region_2,Below Secondary,m,other,3,25,3,4,70
34893,Technology,region_2,Bachelor's,f,other,1,54,3,6,79
22557,Procurement,region_4,Master's & above,f,other,1,35,5,3,74
70898,Sales & Marketing,region_2,Bachelor's,m,other,2,58,1,19,47
3226,Analytics,region_1,Master's & above,m,other,1,30,2,6,86
51384,Sales & Marketing,region_4,Bachelor's,m,other,1,26,4,3,49
50997,Analytics,region_22,Bachelor's,f,other,1,27,5,2,88
19216,Procurement,region_7,Below Secondary,m,sourcing,1,23,,1,71
42725,Technology,region_25,Master's & above,m,sourcing,1,33,3,5,80
70532,Operations,region_31,Bachelor's,m,other,1,24,,1,55
75686,Sales & Marketing,region_2,,f,other,1,29,3,7,50
46286,Operations,region_4,Master's & above,m,sourcing,2,42,3,6,58
28089,Operations,region_2,Bachelor's,f,other,2,41,3,6,59
73001,Technology,region_16,Below Secondary,f,other,1,22,4,2,79
48534,Procurement,region_15,Master's & above,m,other,1,32,1,3,68
61096,Operations,region_19,Bachelor's,f,other,2,36,3,7,57
72076,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,43,3,15,54
12858,Sales & Marketing,region_2,Master's & above,f,other,1,34,3,9,50
10526,Operations,region_2,Bachelor's,f,sourcing,1,29,,1,60
19240,Technology,region_2,Bachelor's,m,referred,2,27,5,2,78
4766,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,26,,1,47
55829,Technology,region_2,Master's & above,m,sourcing,1,58,3,15,82
20761,HR,region_2,Master's & above,f,other,1,43,5,7,49
15199,Analytics,region_26,Bachelor's,f,other,1,26,,1,89
47951,Sales & Marketing,region_22,Bachelor's,f,other,1,28,,1,50
39232,Sales & Marketing,region_2,Master's & above,m,other,1,60,1,6,48
10204,Finance,region_31,Bachelor's,m,other,1,38,5,10,64
58024,Sales & Marketing,region_17,Master's & above,m,sourcing,1,40,1,8,54
31311,Operations,region_22,Master's & above,m,other,1,57,4,14,61
49454,Procurement,region_31,Bachelor's,m,sourcing,1,29,5,8,70
49795,Analytics,region_22,Bachelor's,f,other,3,30,3,4,84
30439,Legal,region_7,Bachelor's,f,sourcing,1,29,4,3,62
18454,Sales & Marketing,region_2,Master's & above,m,sourcing,1,38,5,9,48
52725,Sales & Marketing,region_22,Master's & above,m,sourcing,1,36,3,9,51
20463,Finance,region_4,Master's & above,f,other,1,35,5,6,64
74133,Procurement,region_13,Bachelor's,m,sourcing,1,51,2,2,71
1192,Analytics,region_11,Bachelor's,m,sourcing,1,29,5,3,81
60096,Sales & Marketing,region_30,,m,sourcing,1,25,3,3,54
12428,Technology,region_7,Bachelor's,m,other,1,38,5,9,80
52360,Sales & Marketing,region_25,Bachelor's,m,other,2,30,5,8,50
754,Sales & Marketing,region_22,Master's & above,m,sourcing,1,31,4,6,48
27941,Procurement,region_7,Master's & above,f,other,1,40,5,12,68
24640,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,28,3,6,46
66856,Procurement,region_17,Bachelor's,f,other,1,31,2,2,69
73361,HR,region_4,Master's & above,f,sourcing,1,35,5,7,49
18740,Analytics,region_32,,m,other,2,27,,1,84
74413,Procurement,region_19,Bachelor's,m,sourcing,2,30,5,4,73
24856,Operations,region_11,Bachelor's,m,other,1,31,3,3,60
5146,Finance,region_27,Bachelor's,m,other,1,31,3,7,59
46878,Operations,region_26,Bachelor's,m,sourcing,2,31,4,4,56
7734,Procurement,region_2,Bachelor's,m,other,1,26,3,2,74
68122,Sales & Marketing,region_22,Bachelor's,m,other,2,26,3,3,54
38555,Procurement,region_2,Master's & above,f,sourcing,1,53,3,5,93
29581,Technology,region_2,Master's & above,m,sourcing,1,51,5,8,83
737,R&D,region_2,Bachelor's,m,sourcing,1,35,3,5,84
32424,Sales & Marketing,region_31,Bachelor's,m,other,1,31,4,6,45
11187,Operations,region_28,Bachelor's,m,sourcing,1,31,4,7,58
8385,Analytics,region_11,Bachelor's,m,sourcing,2,32,3,2,81
25807,Analytics,region_26,Bachelor's,m,other,1,28,,1,83
51808,Operations,region_12,Bachelor's,f,sourcing,1,31,3,5,59
40479,Operations,region_15,Bachelor's,m,other,1,52,5,25,60
72335,Operations,region_22,Master's & above,m,sourcing,1,37,3,10,59
4391,Procurement,region_2,Master's & above,m,sourcing,2,43,4,5,66
3810,Technology,region_2,Bachelor's,m,other,1,52,3,3,79
74914,Technology,region_26,Master's & above,m,other,1,48,3,5,81
21974,Sales & Marketing,region_25,,m,other,1,27,,1,48
17425,Technology,region_2,Master's & above,f,other,1,53,2,16,81
36688,Operations,region_2,Master's & above,m,other,1,43,3,2,59
15807,Sales & Marketing,region_15,Master's & above,m,sourcing,1,40,3,13,52
49023,Operations,region_22,Bachelor's,m,sourcing,1,29,3,5,62
2008,Sales & Marketing,region_13,Master's & above,m,other,1,36,1,10,48
8104,Technology,region_19,Bachelor's,f,sourcing,3,36,1,6,77
52303,Finance,region_7,Master's & above,f,other,1,36,4,9,62
61851,Sales & Marketing,region_33,Bachelor's,m,sourcing,1,33,5,5,55
55181,Operations,region_11,Bachelor's,m,other,1,30,3,4,62
37493,Operations,region_15,Bachelor's,m,other,1,37,3,9,57
40669,Analytics,region_22,Bachelor's,m,other,1,25,3,2,84
64600,R&D,region_22,Master's & above,m,sourcing,1,32,,1,90
22925,Operations,region_19,Bachelor's,f,sourcing,1,36,1,3,60
71912,Technology,region_7,Master's & above,m,other,3,33,5,4,75
75807,Operations,region_22,Master's & above,f,other,1,44,4,6,58
55868,HR,region_2,Bachelor's,f,referred,1,37,5,7,53
4033,Technology,region_13,Master's & above,m,other,1,54,3,13,81
73966,Operations,region_21,Bachelor's,f,other,1,36,3,7,61
5736,Operations,region_26,Bachelor's,m,sourcing,1,37,1,9,57
64784,R&D,region_29,Master's & above,m,other,1,31,1,2,83
18906,R&D,region_4,Bachelor's,m,sourcing,1,32,,1,48
52150,R&D,region_26,Bachelor's,m,other,1,26,1,4,88
49733,R&D,region_2,Bachelor's,m,other,3,32,3,6,84
36707,R&D,region_10,Bachelor's,f,sourcing,1,29,4,3,65
37373,R&D,region_6,Bachelor's,f,sourcing,1,25,3,2,68
34200,R&D,region_28,Master's & above,m,sourcing,1,34,4,9,82
45606,R&D,region_4,Bachelor's,m,other,1,30,,1,85
47274,R&D,region_2,Bachelor's,m,other,2,60,3,10,54
15464,R&D,region_30,Bachelor's,m,sourcing,1,27,,1,47
20509,R&D,region_22,,m,other,1,24,5,1,50
7157,R&D,region_32,Bachelor's,m,sourcing,1,30,3,3,46
23757,R&D,region_1,Master's & above,m,other,1,42,4,6,48
1294,R&D,region_22,Bachelor's,m,sourcing,1,35,5,10,62
